customer_id,name,country,total_orders,lifetime_value,avg_order_value,segment
3075,Desiree Robinson,Sg,3,990.54,330.18,Gold ($500-$1000)
9086,Debbie Faulkner,Br,5,988.14,197.63,Gold ($500-$1000)
6704,Richard Murphy,De,5,987.24,197.45,Gold ($500-$1000)
12004,Chad Smith,Us,6,986.3100000000001,164.39,Gold ($500-$1000)
9287,Matthew Gonzalez,Sg,5,983.61,196.72,Gold ($500-$1000)
12969,Johnathan Nichols,Pl,3,982.53,327.51,Gold ($500-$1000)
1772,Joseph Murphy,In,6,981.85,163.64,Gold ($500-$1000)
9600,Kaitlyn Saunders,Br,4,981.15,245.29,Gold ($500-$1000)
8936,Catherine Nguyen,In,4,980.09,245.02,Gold ($500-$1000)
745,Thomas Green,De,3,979.6500000000001,326.55,Gold ($500-$1000)
7110,Diana Rodriguez,Se,3,979.64,326.55,Gold ($500-$1000)
13350,William Marquez,Za,2,979.48,489.74,Gold ($500-$1000)
17381,Michael Flores,Mx,2,978.3499999999999,489.17,Gold ($500-$1000)
12197,Jordan Mullen,Jp,4,978.3199999999999,244.58,Gold ($500-$1000)
10829,Michelle Williams,Us,6,978.0699999999999,163.01,Gold ($500-$1000)
4450,Pamela Cox,Us,5,977.7900000000001,195.56,Gold ($500-$1000)
11685,Katelyn Ryan,Ca,5,977.63,195.53,Gold ($500-$1000)
2571,Susan Vaughn,Fr,4,976.63,244.16,Gold ($500-$1000)
14911,Alex Ellis,Us,4,976.24,244.06,Gold ($500-$1000)
8050,Timothy Peterson,Br,5,976.15,195.23,Gold ($500-$1000)
4334,Joseph Gonzalez,Jp,4,975.9399999999999,243.98,Gold ($500-$1000)
11625,Brianna Contreras,Us,3,975.9,325.3,Gold ($500-$1000)
14283,Robert Hodges,Es,4,975.86,243.97,Gold ($500-$1000)
4413,William Howe,Us,3,975.65,325.22,Gold ($500-$1000)
9449,Hannah Wheeler,Au,3,975.17,325.06,Gold ($500-$1000)
16286,Ralph Reed,Us,3,974.5699999999999,324.86,Gold ($500-$1000)
15349,Margaret Wilson,Ca,4,974.36,243.59,Gold ($500-$1000)
15940,Anita Williams,Au,7,973.64,139.09,Gold ($500-$1000)
12369,Melissa Jones,Es,3,973.03,324.34,Gold ($500-$1000)
11228,Adam Roman,Se,2,972.36,486.18,Gold ($500-$1000)
19555,Melissa Lee,Us,3,972.27,324.09,Gold ($500-$1000)
13210,Debra Martin,Nl,1,971.75,971.75,Gold ($500-$1000)
7649,Taylor Davis,Gb,3,970.3299999999999,323.44,Gold ($500-$1000)
19160,Matthew Padilla,Nl,4,970.3199999999999,242.58,Gold ($500-$1000)
11960,Michael Ross,De,2,969.94,484.97,Gold ($500-$1000)
6005,Miss Samantha Whitaker MD,Nl,2,969.17,484.58,Gold ($500-$1000)
6332,Leon Williams,De,2,969.03,484.51,Gold ($500-$1000)
7115,Julia Castillo,Us,2,968.6899999999999,484.34,Gold ($500-$1000)
19427,Jamie Fisher,Us,6,968.1800000000001,161.36,Gold ($500-$1000)
9848,Debbie Espinoza,Us,4,968.18,242.04,Gold ($500-$1000)
7003,Stefanie Ross,Nl,6,967.6800000000001,161.28,Gold ($500-$1000)
19398,Andrew Murillo,De,3,966.37,322.12,Gold ($500-$1000)
17083,Donald Clark,Us,6,966.02,161.0,Gold ($500-$1000)
16160,Jodi Klein,In,2,965.73,482.87,Gold ($500-$1000)
11606,Julie Williams DDS,Sg,2,965.48,482.74,Gold ($500-$1000)
9723,Jimmy Carr,Ca,3,965.34,321.78,Gold ($500-$1000)
14400,Ann Goodman,Za,2,965.0600000000001,482.53,Gold ($500-$1000)
1168,Louis Crawford Jr.,Sg,2,963.79,481.89,Gold ($500-$1000)
11144,Andres Myers,Mx,6,962.9200000000001,160.49,Gold ($500-$1000)
12072,Nathan Pearson,Fr,3,962.48,320.83,Gold ($500-$1000)
6375,Thomas Koch,Za,2,962.46,481.23,Gold ($500-$1000)
261,Sheri Bowman,Fr,2,962.45,481.23,Gold ($500-$1000)
6678,Bruce Wallace,Jp,5,962.44,192.49,Gold ($500-$1000)
10565,Christina Braun,Us,1,962.18,962.18,Gold ($500-$1000)
15059,Deanna Leon,Br,3,960.7199999999999,320.24,Gold ($500-$1000)
16246,Amanda Gray,Au,4,960.7099999999999,240.18,Gold ($500-$1000)
14856,Jennifer Ward,Se,4,960.3199999999999,240.08,Gold ($500-$1000)
7595,David Howell,Fr,6,960.19,160.03,Gold ($500-$1000)
6421,Cynthia Griffin,Us,2,959.81,479.9,Gold ($500-$1000)
289,Richard Crane,Us,2,959.12,479.56,Gold ($500-$1000)
8979,Erika Kelly,Nl,3,958.63,319.54,Gold ($500-$1000)
18382,Joseph Contreras,De,5,958.05,191.61,Gold ($500-$1000)
3525,Jessica Jones,Sg,5,956.85,191.37,Gold ($500-$1000)
12082,Jason Martinez,Us,4,955.71,238.93,Gold ($500-$1000)
6627,Chelsea Reyes DDS,In,2,955.29,477.64,Gold ($500-$1000)
15977,Michael Sanchez,Jp,4,954.6700000000001,238.67,Gold ($500-$1000)
13999,Pamela Gallagher,Se,2,954.55,477.27,Gold ($500-$1000)
15316,Alexandra Ford,Nl,2,954.14,477.07,Gold ($500-$1000)
16946,Lisa Warner,Us,2,952.3499999999999,476.17,Gold ($500-$1000)
9109,Gary Hall,Fr,4,951.97,237.99,Gold ($500-$1000)
14747,Meagan Ball,Mx,2,951.6,475.8,Gold ($500-$1000)
15833,Jessica Hamilton,Fr,3,951.09,317.03,Gold ($500-$1000)
10294,Brian Williams,Gb,6,950.69,158.45,Gold ($500-$1000)
4730,Mary Anthony,Us,4,949.7800000000001,237.45,Gold ($500-$1000)
12854,Joanne Lucero,Nl,3,948.82,316.27,Gold ($500-$1000)
6293,David Mays,Nl,3,948.77,316.26,Gold ($500-$1000)
3989,Anna Jackson,Ae,5,948.73,189.75,Gold ($500-$1000)
7756,Jessica Stone,Au,2,947.48,473.74,Gold ($500-$1000)
13747,Robert Bell,Nl,4,947.43,236.86,Gold ($500-$1000)
7625,John Anderson,Es,5,947.14,189.43,Gold ($500-$1000)
1469,Austin Garcia,Us,3,944.37,314.79,Gold ($500-$1000)
6152,Peter Stanley DVM,Gb,2,943.3000000000001,471.65,Gold ($500-$1000)
15895,Cody Turner,In,4,942.48,235.62,Gold ($500-$1000)
498,Tina Bauer,De,5,941.15,188.23,Gold ($500-$1000)
2226,Anne Maldonado,Br,6,940.9399999999999,156.82,Gold ($500-$1000)
12876,Megan Browning,Au,6,939.89,156.65,Gold ($500-$1000)
10606,Sarah Ellis,Us,5,939.48,187.9,Gold ($500-$1000)
1816,Joshua Campbell,Ae,4,939.21,234.8,Gold ($500-$1000)
3754,Michael Parker,Us,3,939.1800000000001,313.06,Gold ($500-$1000)
5768,Mark Baxter,Nl,5,939.0600000000001,187.81,Gold ($500-$1000)
5584,Eric Peters,Fr,3,939.02,313.01,Gold ($500-$1000)
12958,Russell Smith,Us,2,937.96,468.98,Gold ($500-$1000)
5922,Kelly Jones,Us,2,937.94,468.97,Gold ($500-$1000)
9817,Amber Allen,Au,2,937.14,468.57,Gold ($500-$1000)
644,William May,Us,5,936.92,187.38,Gold ($500-$1000)
7834,Zachary Kelly,Pl,4,935.15,233.79,Gold ($500-$1000)
1865,Philip Dominguez,Za,4,935.0600000000001,233.77,Gold ($500-$1000)
11254,Caitlyn Deleon,Gb,6,935.0,155.83,Gold ($500-$1000)
15757,Douglas Porter,Gb,3,934.1099999999999,311.37,Gold ($500-$1000)
13014,Stacey Duncan,Fr,4,933.81,233.45,Gold ($500-$1000)
16985,Felicia Bartlett,Jp,3,933.52,311.17,Gold ($500-$1000)
4447,Melissa Alvarez,Au,2,933.29,466.64,Gold ($500-$1000)
17948,Deborah Barnes,In,3,932.68,310.89,Gold ($500-$1000)
3373,Leah Morgan,Br,3,932.24,310.75,Gold ($500-$1000)
14301,Spencer Ramirez,Us,3,932.1600000000001,310.72,Gold ($500-$1000)
18372,Harold Jones,Au,4,931.9200000000001,232.98,Gold ($500-$1000)
16845,James Arnold,Au,2,931.79,465.89,Gold ($500-$1000)
3501,Anthony Gray,Br,6,931.02,155.17,Gold ($500-$1000)
13050,Matthew Long,Ca,3,930.92,310.31,Gold ($500-$1000)
19311,Tara Blankenship,Za,4,930.16,232.54,Gold ($500-$1000)
7776,John Greer,Br,4,930.04,232.51,Gold ($500-$1000)
8114,Amy Holmes,Gb,4,929.86,232.47,Gold ($500-$1000)
13738,Shelley Smith,In,5,929.24,185.85,Gold ($500-$1000)
5333,Gabrielle Long,In,1,928.65,928.65,Gold ($500-$1000)
16114,Julie Flores,In,6,926.92,154.49,Gold ($500-$1000)
4549,John Frederick,Es,6,926.72,154.45,Gold ($500-$1000)
9493,Jackie Williams,Fr,2,925.59,462.8,Gold ($500-$1000)
19785,Darlene Chambers,Us,6,925.47,154.25,Gold ($500-$1000)
16116,Christine Mckee,Br,2,925.46,462.73,Gold ($500-$1000)
4515,Jesse Gordon,Jp,3,924.69,308.23,Gold ($500-$1000)
11965,Michele Rosales,Us,2,924.47,462.24,Gold ($500-$1000)
13246,Gabrielle Bradford,De,1,922.38,922.38,Gold ($500-$1000)
10139,April Rivera,Au,6,921.76,153.63,Gold ($500-$1000)
8647,Mark Cook,Jp,4,919.3,229.82,Gold ($500-$1000)
3116,Joseph Martin,Fr,6,918.38,153.06,Gold ($500-$1000)
19415,Barbara Jones,Nl,4,918.19,229.55,Gold ($500-$1000)
3082,Madeline Nelson,In,4,917.1700000000001,229.29,Gold ($500-$1000)
6859,Travis Henson,Gb,4,916.9599999999999,229.24,Gold ($500-$1000)
7648,Curtis Robbins,In,4,916.81,229.2,Gold ($500-$1000)
18385,Benjamin Gilbert,Ca,1,916.12,916.12,Gold ($500-$1000)
14698,Robert Watkins,Br,3,914.5400000000001,304.85,Gold ($500-$1000)
2819,Amber Levy,De,4,914.51,228.63,Gold ($500-$1000)
17068,Shirley Hernandez,Gb,5,913.3,182.66,Gold ($500-$1000)
265,Christopher Thomas,Ca,4,910.64,227.66,Gold ($500-$1000)
10973,Manuel Hernandez,Au,1,909.35,909.35,Gold ($500-$1000)
8684,Karen Hamilton,Us,5,909.34,181.87,Gold ($500-$1000)
10473,Michelle Goodwin,Gb,3,909.26,303.09,Gold ($500-$1000)
16949,Cheryl Dodson,Mx,4,909.25,227.31,Gold ($500-$1000)
769,Elizabeth Jones,Ca,2,908.51,454.25,Gold ($500-$1000)
5402,Lindsey Kennedy,Au,5,907.4,181.48,Gold ($500-$1000)
988,Gregory Williams,Us,3,907.33,302.44,Gold ($500-$1000)
17696,Megan Stewart,Ca,3,906.6899999999999,302.23,Gold ($500-$1000)
16772,Amy Bailey,Us,3,906.11,302.04,Gold ($500-$1000)
8240,Patrick Lucero,Mx,1,906.02,906.02,Gold ($500-$1000)
9284,Kelly Pacheco,In,5,903.47,180.69,Gold ($500-$1000)
15088,Janet Clay,Fr,2,902.92,451.46,Gold ($500-$1000)
8960,Shannon Miller,Fr,5,902.71,180.54,Gold ($500-$1000)
2306,Mr. Andrew Flores,Gb,5,902.63,180.53,Gold ($500-$1000)
818,Susan Kerr,In,2,902.06,451.03,Gold ($500-$1000)
5813,Joseph Berry,Gb,3,901.6800000000001,300.56,Gold ($500-$1000)
1937,Timothy Norman,De,3,901.08,300.36,Gold ($500-$1000)
11502,Heather Jackson,Br,5,900.25,180.05,Gold ($500-$1000)
15060,Michael Rodriguez,Us,2,899.6700000000001,449.84,Gold ($500-$1000)
19450,Timothy Carter,Us,1,899.26,899.26,Gold ($500-$1000)
12647,Alexander Davis,Br,5,898.74,179.75,Gold ($500-$1000)
8791,William Pacheco,Jp,3,898.5799999999999,299.53,Gold ($500-$1000)
9335,Terri Strong,Ae,4,898.52,224.63,Gold ($500-$1000)
17615,Steven Edwards,Sg,4,898.3100000000001,224.58,Gold ($500-$1000)
13108,Erin Wilson DDS,Us,3,898.25,299.42,Gold ($500-$1000)
6824,Charles Smith,In,4,897.2,224.3,Gold ($500-$1000)
3360,Emily Strickland,Ca,4,895.5600000000001,223.89,Gold ($500-$1000)
18818,Michael Anderson,In,5,894.84,178.97,Gold ($500-$1000)
14917,Donna Ramirez,In,4,894.4,223.6,Gold ($500-$1000)
5668,Steven Marquez,Br,3,894.25,298.08,Gold ($500-$1000)
3530,Derek Ayala,Es,3,894.1700000000001,298.06,Gold ($500-$1000)
18180,Deborah Walters,Us,5,894.0,178.8,Gold ($500-$1000)
15128,Samuel Bailey,Us,4,893.22,223.31,Gold ($500-$1000)
2510,Tricia Brown,Sg,2,892.99,446.5,Gold ($500-$1000)
13987,Brandon Chambers,Jp,5,892.21,178.44,Gold ($500-$1000)
16421,James Smith,Mx,3,892.12,297.37,Gold ($500-$1000)
13222,Thomas Miller,Fr,2,891.38,445.69,Gold ($500-$1000)
3600,Teresa Randall,De,4,891.25,222.81,Gold ($500-$1000)
5946,Alexis Shaw,Au,3,890.72,296.91,Gold ($500-$1000)
10689,Taylor Rodriguez,Fr,4,888.3299999999999,222.08,Gold ($500-$1000)
15784,William Owen,Gb,4,888.21,222.05,Gold ($500-$1000)
79,Shane Taylor,Us,3,887.65,295.88,Gold ($500-$1000)
6003,John Nunez,Ae,2,887.44,443.72,Gold ($500-$1000)
3586,Gregory Moore,Mx,3,886.95,295.65,Gold ($500-$1000)
12171,Kelly Thompson,Au,3,886.53,295.51,Gold ($500-$1000)
16968,Michelle Harris,Pl,3,886.28,295.43,Gold ($500-$1000)
5164,Brian Scott,In,3,885.8199999999999,295.27,Gold ($500-$1000)
11347,Wendy Mcfarland,Gb,2,885.4300000000001,442.72,Gold ($500-$1000)
18448,Amber Powell,Au,5,885.07,177.01,Gold ($500-$1000)
12341,Michael Flores,Ca,3,884.06,294.69,Gold ($500-$1000)
10871,Stacey Morris,De,5,883.64,176.73,Gold ($500-$1000)
19771,James Howard DVM,In,3,883.08,294.36,Gold ($500-$1000)
18957,Russell Williams,Us,3,881.7399999999999,293.91,Gold ($500-$1000)
11576,Valerie Duran,Gb,2,881.27,440.63,Gold ($500-$1000)
5716,James Smith,Fr,3,880.88,293.63,Gold ($500-$1000)
10031,Daniel Lee,Se,2,880.71,440.36,Gold ($500-$1000)
14043,Todd Robinson,In,4,880.01,220.0,Gold ($500-$1000)
7682,Carl Garza,Au,2,879.82,439.91,Gold ($500-$1000)
7606,Carrie Black,Us,3,879.67,293.22,Gold ($500-$1000)
198,Thomas Brady,Jp,1,877.96,877.96,Gold ($500-$1000)
14847,Stacey Morris,Ca,3,877.72,292.57,Gold ($500-$1000)
8031,Julie Moore,Us,4,877.49,219.37,Gold ($500-$1000)
9169,James Taylor,Mx,2,875.3,437.65,Gold ($500-$1000)
11044,Carmen Kirk,Au,3,875.2800000000001,291.76,Gold ($500-$1000)
11628,Eric Watson,Br,3,875.0999999999999,291.7,Gold ($500-$1000)
7444,Thomas Jimenez,Au,3,875.0899999999999,291.7,Gold ($500-$1000)
4403,Miss Emily Hammond,Es,5,874.53,174.91,Gold ($500-$1000)
14383,Kevin Reyes,Us,3,874.26,291.42,Gold ($500-$1000)
3609,Dominique Smith,Ca,5,874.14,174.83,Gold ($500-$1000)
7507,Judy Baker,Br,4,873.6700000000001,218.42,Gold ($500-$1000)
3779,John Bishop,Jp,4,872.87,218.22,Gold ($500-$1000)
10392,Barbara Kramer,Jp,4,872.85,218.21,Gold ($500-$1000)
9835,Steven Wilkinson,Us,3,872.68,290.89,Gold ($500-$1000)
2133,Andrew Smith,Es,3,872.51,290.84,Gold ($500-$1000)
8373,Daniel Rowland,Ca,3,872.1700000000001,290.72,Gold ($500-$1000)
17055,Hannah Jones,Jp,5,871.93,174.39,Gold ($500-$1000)
10081,Robert Hansen,Us,4,871.7,217.93,Gold ($500-$1000)
6733,Leon Wilson,Us,2,871.6700000000001,435.84,Gold ($500-$1000)
17117,Jennifer Dunn,Au,3,870.8799999999999,290.29,Gold ($500-$1000)
15493,Lori Adkins,Mx,1,870.81,870.81,Gold ($500-$1000)
17222,Angelica Morris,Us,4,870.77,217.69,Gold ($500-$1000)
10220,Kelly King,Fr,4,870.29,217.57,Gold ($500-$1000)
13751,Jennifer Martinez,Ae,7,870.11,124.3,Gold ($500-$1000)
17978,John Anderson,Us,3,870.04,290.01,Gold ($500-$1000)
19690,Angela Stewart,Pl,5,869.3199999999999,173.86,Gold ($500-$1000)
2265,Timothy Johnson,Sg,2,869.1500000000001,434.58,Gold ($500-$1000)
10536,Heather Freeman,Us,1,869.12,869.12,Gold ($500-$1000)
13842,Scott Jones,Us,2,869.0799999999999,434.54,Gold ($500-$1000)
3763,Jason Ochoa,Br,4,868.5699999999999,217.14,Gold ($500-$1000)
7232,William Black,Br,2,868.45,434.23,Gold ($500-$1000)
14893,Roberto Jones,Ae,3,868.14,289.38,Gold ($500-$1000)
8568,Vincent Baker,De,3,867.96,289.32,Gold ($500-$1000)
4399,Haley Mclaughlin,Gb,1,865.6,865.6,Gold ($500-$1000)
15731,Dale Stephens,Br,2,865.12,432.56,Gold ($500-$1000)
15502,Patrick Anderson,Br,5,863.74,172.75,Gold ($500-$1000)
11796,Patrick Butler,Br,2,863.54,431.77,Gold ($500-$1000)
8216,Kayla Jones,Mx,2,863.05,431.52,Gold ($500-$1000)
16184,Laura Green,De,2,862.92,431.46,Gold ($500-$1000)
13504,Katherine Johnson,Us,2,862.89,431.44,Gold ($500-$1000)
161,Kimberly Murillo,Au,2,862.8399999999999,431.42,Gold ($500-$1000)
16967,Madeline Edwards,Za,4,862.8299999999999,215.71,Gold ($500-$1000)
10904,Patricia Robertson,Gb,5,862.26,172.45,Gold ($500-$1000)
17141,Melissa Martin,De,5,861.6,172.32,Gold ($500-$1000)
6133,Kaitlyn Powell,Sg,2,861.13,430.56,Gold ($500-$1000)
6144,Christina Bishop,Au,4,860.85,215.21,Gold ($500-$1000)
15795,Jeffrey Olson,Jp,2,860.77,430.38,Gold ($500-$1000)
1460,John Bradford,In,4,860.25,215.06,Gold ($500-$1000)
7920,Raymond Watson,Ca,3,860.25,286.75,Gold ($500-$1000)
17278,Cynthia Brown MD,Es,5,859.47,171.89,Gold ($500-$1000)
2040,Stephanie Griffith,Nl,5,859.13,171.83,Gold ($500-$1000)
17929,Nicole Olsen,Us,1,858.7,858.7,Gold ($500-$1000)
10722,Alexander Rhodes,Pl,1,858.43,858.43,Gold ($500-$1000)
2807,Miss Kathy Adkins,In,4,858.33,214.58,Gold ($500-$1000)
17242,Christian Johnson,Fr,3,857.98,285.99,Gold ($500-$1000)
9002,Erin Barton,Us,4,857.86,214.47,Gold ($500-$1000)
15843,Charles Vance,Br,2,857.46,428.73,Gold ($500-$1000)
3415,Richard Jones,Au,2,857.08,428.54,Gold ($500-$1000)
4933,Andrew Williams,In,5,856.77,171.35,Gold ($500-$1000)
316,Amy Becker,Fr,3,855.77,285.26,Gold ($500-$1000)
8598,Autumn Luna,Au,5,855.1999999999999,171.04,Gold ($500-$1000)
14960,Samantha Beck,Br,6,855.1,142.52,Gold ($500-$1000)
11511,Joseph Walker,Ca,2,854.84,427.42,Gold ($500-$1000)
15597,Kristen Wagner,De,2,854.5899999999999,427.29,Gold ($500-$1000)
15106,Paul Kane,Jp,4,854.54,213.63,Gold ($500-$1000)
793,Marcus Callahan,Za,2,854.28,427.14,Gold ($500-$1000)
382,Douglas Nichols,Fr,2,853.3299999999999,426.66,Gold ($500-$1000)
2749,Scott Taylor,In,5,853.13,170.63,Gold ($500-$1000)
12491,Ricky Wilcox,Au,4,852.9,213.22,Gold ($500-$1000)
314,Elizabeth Rivera,Es,3,852.49,284.16,Gold ($500-$1000)
17037,Yesenia Howard,Gb,2,851.6099999999999,425.8,Gold ($500-$1000)
14869,April Dawson,Us,3,851.6,283.87,Gold ($500-$1000)
19535,Anita Williams,Pl,4,851.56,212.89,Gold ($500-$1000)
1427,Justin Stevens,Se,3,851.35,283.78,Gold ($500-$1000)
17084,Christine Bradley,Nl,2,851.0,425.5,Gold ($500-$1000)
4800,Jeremiah Benson,Se,5,850.49,170.1,Gold ($500-$1000)
9963,Andres Martinez,Mx,4,850.0,212.5,Gold ($500-$1000)
11747,Jennifer Garrison,Br,7,849.98,121.43,Gold ($500-$1000)
16464,Joy Davis,Jp,4,849.97,212.49,Gold ($500-$1000)
14591,Tyler Bailey,Nl,3,849.65,283.22,Gold ($500-$1000)
12866,Jill Thornton,Es,3,849.55,283.18,Gold ($500-$1000)
9624,Mark Mullins,De,2,848.6600000000001,424.33,Gold ($500-$1000)
8399,Daniel David,In,4,848.01,212.0,Gold ($500-$1000)
11876,Robin Lamb MD,Us,3,847.8499999999999,282.62,Gold ($500-$1000)
4032,Lawrence Lee,Ca,3,847.8299999999999,282.61,Gold ($500-$1000)
14662,Douglas Rodriguez,Gb,3,847.66,282.55,Gold ($500-$1000)
5572,Brooke Trujillo,Nl,1,847.03,847.03,Gold ($500-$1000)
996,Richard Hawkins,In,3,846.45,282.15,Gold ($500-$1000)
4950,Jeremy Sanchez,De,4,846.2099999999999,211.55,Gold ($500-$1000)
10372,Christopher Phillips,Es,6,845.92,140.99,Gold ($500-$1000)
4100,Mathew Larson,In,3,845.76,281.92,Gold ($500-$1000)
9471,Lori Martinez,Se,4,845.6999999999999,211.42,Gold ($500-$1000)
2345,Raymond Murphy,Br,6,845.6700000000001,140.95,Gold ($500-$1000)
14634,Jason Johnson,Br,3,845.52,281.84,Gold ($500-$1000)
11265,Brian Gray,Us,2,845.49,422.75,Gold ($500-$1000)
2519,Jasmine Johnson,De,3,845.25,281.75,Gold ($500-$1000)
14177,Jose Ortega,Sg,2,844.71,422.36,Gold ($500-$1000)
3391,Carlos Goodman,Au,4,843.6700000000001,210.92,Gold ($500-$1000)
2244,Dr. Melinda Davidson,Fr,3,842.75,280.92,Gold ($500-$1000)
5133,Danny Warner,Au,6,842.42,140.4,Gold ($500-$1000)
14326,Dr. Luke Wilkins,Us,3,841.5899999999999,280.53,Gold ($500-$1000)
17572,Mary Jones,In,3,841.49,280.5,Gold ($500-$1000)
6417,Hannah Ramirez,Br,3,841.35,280.45,Gold ($500-$1000)
8560,Thomas Fischer,Mx,2,841.23,420.62,Gold ($500-$1000)
16174,Carly Greer,Jp,4,840.89,210.22,Gold ($500-$1000)
13020,Diana Nicholson,In,1,840.49,840.49,Gold ($500-$1000)
1344,David Schultz,Za,4,840.34,210.09,Gold ($500-$1000)
10917,Sabrina Reid,Gb,4,839.75,209.94,Gold ($500-$1000)
11895,Jennifer Myers,Us,5,838.85,167.77,Gold ($500-$1000)
1106,James Walker,Mx,4,838.59,209.65,Gold ($500-$1000)
9494,Alexandra Myers,Mx,3,838.48,279.49,Gold ($500-$1000)
19341,Susan Lopez,Us,5,836.66,167.33,Gold ($500-$1000)
18741,Angela Jenkins,Au,7,836.63,119.52,Gold ($500-$1000)
2428,Stephanie Ward,Us,4,836.0,209.0,Gold ($500-$1000)
16441,Regina Lambert,Ca,1,835.69,835.69,Gold ($500-$1000)
2081,Karl Hartman,In,5,835.6800000000001,167.14,Gold ($500-$1000)
5570,Laura Russell,In,7,835.5600000000001,119.37,Gold ($500-$1000)
14874,Mark Parsons,Fr,3,835.11,278.37,Gold ($500-$1000)
2645,Carl Sanders,Jp,3,834.92,278.31,Gold ($500-$1000)
7163,Michael Johns,De,3,834.88,278.29,Gold ($500-$1000)
18610,Nicholas Hughes,In,2,834.34,417.17,Gold ($500-$1000)
17492,Briana Campbell,Ca,3,834.3299999999999,278.11,Gold ($500-$1000)
18012,Daniel Simpson,Au,2,833.8100000000001,416.91,Gold ($500-$1000)
12780,Mr. Charles Clark,Mx,3,833.76,277.92,Gold ($500-$1000)
17097,Johnny Kennedy,Us,5,833.62,166.72,Gold ($500-$1000)
15446,Hailey Johnson,In,6,833.6,138.93,Gold ($500-$1000)
18573,Melinda Cruz,Ae,3,833.3599999999999,277.79,Gold ($500-$1000)
2624,Pamela Ferguson,Us,2,832.48,416.24,Gold ($500-$1000)
7335,Tricia Chandler,Gb,4,832.28,208.07,Gold ($500-$1000)
14376,Joy Dickerson,Us,4,830.75,207.69,Gold ($500-$1000)
17304,Hannah Sullivan,Jp,4,830.6700000000001,207.67,Gold ($500-$1000)
19151,Lisa Hawkins,Nl,4,830.53,207.63,Gold ($500-$1000)
17639,Anne Ramos,Us,3,829.88,276.63,Gold ($500-$1000)
11185,David Stewart,Ae,5,829.36,165.87,Gold ($500-$1000)
19487,Hannah Hartman,Pl,2,829.27,414.63,Gold ($500-$1000)
6906,Kristine Campbell,Gb,4,828.8499999999999,207.21,Gold ($500-$1000)
19882,Crystal Hensley,Us,3,828.84,276.28,Gold ($500-$1000)
6445,Melissa Patel,Es,3,828.5600000000001,276.19,Gold ($500-$1000)
5674,Tricia Haynes,Us,3,828.52,276.17,Gold ($500-$1000)
9530,Debra Blevins,De,4,828.3399999999999,207.08,Gold ($500-$1000)
14962,Ronald Brown,Us,2,828.2,414.1,Gold ($500-$1000)
5901,Jasmine Bell,In,2,827.87,413.94,Gold ($500-$1000)
18138,Kristen Mcdonald,Pl,5,827.13,165.43,Gold ($500-$1000)
1122,Diana Sanders,De,2,826.65,413.32,Gold ($500-$1000)
16369,Jacob Ward,Ca,2,826.15,413.07,Gold ($500-$1000)
2638,Daniel Johnson,Sg,3,826.12,275.37,Gold ($500-$1000)
8099,Patrick Lopez,Br,4,825.75,206.44,Gold ($500-$1000)
17193,Cole Murray,Fr,2,825.21,412.61,Gold ($500-$1000)
1724,Dr. Carl Sullivan,Es,3,824.71,274.9,Gold ($500-$1000)
18421,Mr. Andrew Green MD,Fr,5,824.7,164.94,Gold ($500-$1000)
18864,Richard Young,Fr,3,824.7,274.9,Gold ($500-$1000)
18325,Anthony Winters,Au,2,824.68,412.34,Gold ($500-$1000)
3320,Jessica Cohen,Br,3,824.65,274.88,Gold ($500-$1000)
14783,Mary Alvarez,Us,3,824.33,274.78,Gold ($500-$1000)
9450,Benjamin Salazar MD,In,2,823.89,411.94,Gold ($500-$1000)
3098,Robert Rose,Es,4,823.88,205.97,Gold ($500-$1000)
12511,Heather Arnold,Fr,7,823.86,117.69,Gold ($500-$1000)
5374,Olivia Gilbert,Gb,2,823.67,411.83,Gold ($500-$1000)
4354,Robert Schmidt,Mx,6,823.17,137.19,Gold ($500-$1000)
6537,Bryan Weber,Mx,4,823.0600000000001,205.77,Gold ($500-$1000)
3641,Amy Johnson,Fr,3,822.76,274.25,Gold ($500-$1000)
13121,Patricia Blake,Za,4,822.74,205.69,Gold ($500-$1000)
13602,Mrs. Shirley Williams,Us,3,822.05,274.02,Gold ($500-$1000)
18471,Jason Morales,Mx,3,821.12,273.71,Gold ($500-$1000)
795,John Freeman,Ae,2,821.01,410.5,Gold ($500-$1000)
1872,Michael Baird,Br,4,820.6700000000001,205.17,Gold ($500-$1000)
17728,Valerie Parker,Gb,4,820.62,205.16,Gold ($500-$1000)
2992,Darryl Hodges,Es,3,820.0400000000001,273.35,Gold ($500-$1000)
8953,Molly Ramirez,Fr,3,819.77,273.26,Gold ($500-$1000)
6792,Jonathon Molina,Se,4,819.57,204.89,Gold ($500-$1000)
18399,Kathleen Sanford,Gb,2,819.27,409.63,Gold ($500-$1000)
2121,Kevin Garza,Mx,6,818.48,136.41,Gold ($500-$1000)
1376,Joshua Olsen,Mx,2,817.8199999999999,408.91,Gold ($500-$1000)
4493,Frank Ford,Br,6,817.54,136.26,Gold ($500-$1000)
7313,Shannon Rios,Br,5,816.73,163.35,Gold ($500-$1000)
19243,John Hendrix,Br,1,816.48,816.48,Gold ($500-$1000)
14271,Latoya Booker,Nl,1,816.43,816.43,Gold ($500-$1000)
6629,Amy King,Gb,6,816.27,136.04,Gold ($500-$1000)
15756,Laurie Snyder,Gb,6,815.1999999999999,135.87,Gold ($500-$1000)
